   2.0000000000000000      -0.18633634962293227     
   27.000000000000000       -1.0562155383696876     
   52.000000000000000       -1.0498221244986792     
   77.000000000000000       -1.0498221244986796     
   102.00000000000000       -1.0498221244986783     
   127.00000000000000       -1.0498221244986785     
   152.00000000000000       -1.0498221244986803     
   177.00000000000000       -1.0498221244986816     
   202.00000000000000       -1.0498221244986825     
   227.00000000000000       -1.0498221244986832     
   252.00000000000000       -1.0498221244986838     
   277.00000000000000       -1.0498221244986843     
   302.00000000000000       -1.0498221244986847     
   327.00000000000000       -1.0498221244986849     
   352.00000000000000       -1.0498221244986854     
   377.00000000000000       -1.0498221244986856     
   402.00000000000000       -1.0498221244986858     
   427.00000000000000       -1.0498221244986861     
   452.00000000000000       -1.0498221244986863     
   477.00000000000000       -1.0498221244986865     
   502.00000000000000       -1.0498221244986849     
   527.00000000000000       -1.0498221244986823     
   552.00000000000000       -1.0498221244986801     
   577.00000000000000       -1.0498221244986781     
   602.00000000000000       -1.0498221244986761     
   627.00000000000000       -1.0498221244986745     
   652.00000000000000       -1.0498221244986727     
   677.00000000000000       -1.0498221244986714     
   702.00000000000000       -1.0498221244986699     
   727.00000000000000       -1.0498221244986687     
   752.00000000000000       -1.0498221244986674     
   777.00000000000000       -1.0498221244986663     
   802.00000000000000       -1.0498221244986652     
   827.00000000000000       -1.0498221244986643     
   852.00000000000000       -1.0498221244986634     
   877.00000000000000       -1.0498221244986625     
   902.00000000000000       -1.0498221244986616     
   927.00000000000000       -1.0498221244986610     
   952.00000000000000       -1.0498221244986601     
   977.00000000000000       -1.0498221244986596     
