   1.0000000000000000        0.0000000000000000        0.0000000000000000     
  0.91792751032208353       0.26633580849984168        1.2636937278610945E-003
  0.86792426752029561       0.51173368657169060        4.6550941846797188E-003
  0.84536587410181896       0.74464586916948405        9.8353958404209622E-003
  0.84681152149690875       0.97232332532139798        1.6733962941829758E-002
  0.86979236518080683        1.2011224589894309        2.5485600597173638E-002
  0.91264648784605995        1.4367572609662163        3.6400517620262890E-002
  0.97439138419968585        1.6845080800083576        4.9957526786418939E-002
   1.0546267222972321        1.9493960627569311        6.6815140073581095E-002
   1.1534615938694832        2.2363304257415098        8.7837983442761947E-002
   1.2714616160231504        2.5502340477417018       0.11413790237431726     
   1.4096121355777003        2.8961513441438833       0.14713059313717167     
   1.5692944500742814        3.2793409202429187       0.18860979164211555     
   1.7522724186348402        3.7053539925213954       0.24084211621681711     
   1.9606871007064550        4.1800978895739398       0.30668666734386679     
   2.1970571264803280        4.7098819439546409       0.38974445852523087     
   2.4642823487953813        5.3014405735520942       0.49454365252084365     
   2.7656479138795511        5.9619250930462968       0.62676729419684474     
   3.1048251577824053        6.6988515113147438       0.79353054075063556     
   3.4858646040020060        7.5199859362423664        1.0037138981257712     
   3.9131746989636444        8.4331418890407921        1.2683570302391522     
   4.3914776494686194        9.4458545541174068        1.6011132941104058     
   4.9257306889660217        10.564885708455344        2.0187567269943569     
   5.5209971964298949        11.795500261066142        2.5417185479791575     
   6.1822473219827039        13.140442514956138        3.1946063207060105     
   6.9140623657006568        14.598530875233596        4.0066220263298131     
   7.7202117855302079        16.162790371435626        5.0117415234505884     
   8.6030678345649783        17.818064431559648        6.2484446903090314     
   9.5628231473345409        19.538108569505255        7.7586950327512216     
   10.596485568096284        21.282293350869011        9.5857722701801382     
   11.696648688195166        22.992259432279237        11.770493391417975     
   12.850084154031311        24.589191746513379        14.345378850585670     
   14.036280563049321        25.972796186887404        17.326528595989178     
   15.226165755180471        27.023477057905673        20.703487442284640     
   16.381381908038410        27.609411829964788        24.428288066699011     
   17.454597565079247        27.599855656237068        28.406102073575038     
   18.391366986075177        26.884707448668067        32.491143754071913     
   19.133894715735330        25.398007267951940        36.491915215625632     
   19.626666789867851        23.140133029704245        40.188629859636762     
   19.823302050573105        20.191400944042602        43.362215225512223     
   19.693344891744371        16.710332277442987        45.829440375865126     
   19.227374124321390        12.913964482538530        47.474705791625240     
   18.439013901806817        9.0440635428543494        48.268574877133716     
   17.363227520317110        5.3287172069300395        48.267292736758115     
   16.051349716142742        1.9503324497217358        47.594497776265392     
   14.564190337480769      -0.97226361749653600        46.412366880287919     
   12.964865828859606       -3.3859095768398171        44.891609098873317     
   11.312747675349524       -5.2929648489947336        43.187769017615828     
   9.6593008556424724       -6.7349588106432501        41.427218153055080     
   8.0459417507973718       -7.7756104510907749        39.702412834116707     
   6.5035935242220262       -8.4867695053530579        38.073832182863626     
   5.0534181614918481       -8.9386439764265706        36.575538984597408     
   3.7082049520632658       -9.1941354840384264        35.221884134409152     
   2.4740035329856456       -9.3063570300491438        34.013798071016936     
